STRUCTURE;REF_AREA;Reference area;MEASURE;Measure;UNIT_MEASURE;Unit of measure;DOMAIN;Domain;TIME_PERIOD;OBS_VALUE;OBS_STATUS;Observation status;;
DATAFLOW;FRA;France;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2013;46995;A;Normal value;;
DATAFLOW;FRA;France;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2014;47319;A;Normal value;;
DATAFLOW;FRA;France;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2015;47770;A;Normal value;;
DATAFLOW;FRA;France;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2016;48322;A;Normal value;;
DATAFLOW;FRA;France;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2017;48993;A;Normal value;;
DATAFLOW;FRA;France;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2018;48931;A;Normal value;;
DATAFLOW;FRA;France;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2019;49403;A;Normal value;;
DATAFLOW;FRA;France;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2020;47373;A;Normal value;;
DATAFLOW;FRA;France;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2021;49313;A;Normal value;;
DATAFLOW;FIN;Finland;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2007;45406;A;Normal value;;
DATAFLOW;FIN;Finland;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2008;45795;A;Normal value;;
DATAFLOW;FIN;Finland;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2009;46190;A;Normal value;;
DATAFLOW;FIN;Finland;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2010;46829;A;Normal value;;
DATAFLOW;FIN;Finland;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2011;46842;A;Normal value;;
DATAFLOW;FIN;Finland;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2012;46879;A;Normal value;;
DATAFLOW;FIN;Finland;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2013;46411;A;Normal value;;
DATAFLOW;FIN;Finland;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2014;46395;A;Normal value;;
DATAFLOW;FIN;Finland;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2015;46759;A;Normal value;;
DATAFLOW;FIN;Finland;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2016;47169;A;Normal value;;
DATAFLOW;FIN;Finland;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2017;46899;A;Normal value;;
DATAFLOW;FIN;Finland;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2018;47245;A;Normal value;;
DATAFLOW;FIN;Finland;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2019;47731;A;Normal value;;
DATAFLOW;FIN;Finland;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2020;47878;A;Normal value;;
DATAFLOW;FIN;Finland;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2021;49708;A;Normal value;;
DATAFLOW;BEL;Belgium;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2007;55936;A;Normal value;;
DATAFLOW;BEL;Belgium;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2008;56178;A;Normal value;;
DATAFLOW;BEL;Belgium;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2009;56961;A;Normal value;;
DATAFLOW;BEL;Belgium;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2010;56697;A;Normal value;;
DATAFLOW;BEL;Belgium;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2011;57278;A;Normal value;;
DATAFLOW;BEL;Belgium;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2012;57741;A;Normal value;;
DATAFLOW;BEL;Belgium;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2013;58313;A;Normal value;;
DATAFLOW;BEL;Belgium;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2014;58637;A;Normal value;;
DATAFLOW;BEL;Belgium;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2015;58240;A;Normal value;;
DATAFLOW;BEL;Belgium;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2016;58365;A;Normal value;;
DATAFLOW;BEL;Belgium;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2017;57957;A;Normal value;;
DATAFLOW;BEL;Belgium;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2018;58270;A;Normal value;;
DATAFLOW;BEL;Belgium;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2019;58842;A;Normal value;;
DATAFLOW;BEL;Belgium;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2020;57272;A;Normal value;;
DATAFLOW;BEL;Belgium;2_8;Average annual gross earnings;USD_PPP;US dollars, PPP converted;HSL_2;Work and job quality;2021;59100;A;Normal value;;
DATAFLOW;BEL;Belgium;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2007;5.6;A;Normal value;;
DATAFLOW;BEL;Belgium;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2008;4;A;Normal value;;
DATAFLOW;BEL;Belgium;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2009;3.7;A;Normal value;;
DATAFLOW;BEL;Belgium;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2010;4.3;A;Normal value;;
DATAFLOW;BEL;Belgium;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2011;5.4;A;Normal value;;
DATAFLOW;BEL;Belgium;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2012;6;A;Normal value;;
DATAFLOW;BEL;Belgium;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2013;4.6;A;Normal value;;
DATAFLOW;BEL;Belgium;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2014;3.4;A;Normal value;;
DATAFLOW;BEL;Belgium;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2015;4.6;A;Normal value;;
DATAFLOW;BEL;Belgium;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2016;4.1;A;Normal value;;
DATAFLOW;BEL;Belgium;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2017;5.5;A;Normal value;;
DATAFLOW;BEL;Belgium;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2018;9.2;A;Normal value;;
DATAFLOW;BEL;Belgium;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2019;11.5;A;Normal value;;
DATAFLOW;ISR;Israel;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2007;22.27;A;Normal value;;
DATAFLOW;ISR;Israel;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2008;21.36;A;Normal value;;
DATAFLOW;ISR;Israel;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2009;22.15;A;Normal value;;
DATAFLOW;ISR;Israel;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2010;21.43;A;Normal value;;
DATAFLOW;ISR;Israel;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2011;22.45;A;Normal value;;
DATAFLOW;ISR;Israel;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2012;21.83;A;Normal value;;
DATAFLOW;ISR;Israel;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2013;22.21;A;Normal value;;
DATAFLOW;ISR;Israel;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2014;23.47;A;Normal value;;
DATAFLOW;ISR;Israel;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2015;23.79;A;Normal value;;
DATAFLOW;ISR;Israel;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2016;23.14;A;Normal value;;
DATAFLOW;ISR;Israel;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2017;22.63;A;Normal value;;
DATAFLOW;ISR;Israel;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2018;22.41;A;Normal value;;
DATAFLOW;ISR;Israel;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2019;21.26;A;Normal value;;
DATAFLOW;SVN;Slovenia;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2010;17.77;A;Normal value;;
DATAFLOW;SVN;Slovenia;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2014;18.73;A;Normal value;;
DATAFLOW;SVN;Slovenia;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2018;17.06;A;Normal value;;
DATAFLOW;POL;Poland;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2008;22.96;A;Normal value;;
DATAFLOW;POL;Poland;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2010;22.69;A;Normal value;;
DATAFLOW;POL;Poland;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2012;22.4;A;Normal value;;
DATAFLOW;POL;Poland;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2014;22.6;A;Normal value;;
DATAFLOW;POL;Poland;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2016;21.67;A;Normal value;;
DATAFLOW;POL;Poland;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2018;21.11;A;Normal value;;
DATAFLOW;POL;Poland;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2020;18.8;A;Normal value;;
DATAFLOW;PRT;Portugal;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2010;15.89;A;Normal value;;
DATAFLOW;PRT;Portugal;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2014;11.57;A;Normal value;;
DATAFLOW;PRT;Portugal;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2018;4.16;A;Normal value;;
DATAFLOW;PRT;Portugal;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2019;2.7;A;Normal value;;
DATAFLOW;PRT;Portugal;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2020;5.34;A;Normal value;;
DATAFLOW;GRC;Greece;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2010;12.55;A;Normal value;;
DATAFLOW;GRC;Greece;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2014;15.96;A;Normal value;;
DATAFLOW;GRC;Greece;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2018;16.43;A;Normal value;;
DATAFLOW;GRC;Greece;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2019;15.39;A;Normal value;;
DATAFLOW;GRC;Greece;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2020;14.47;A;Normal value;;
DATAFLOW;FIN;Finland;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2007;7.91;A;Normal value;;
DATAFLOW;FIN;Finland;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2008;8.47;A;Normal value;;
DATAFLOW;FIN;Finland;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2009;8.48;A;Normal value;;
DATAFLOW;FIN;Finland;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2010;8.12;A;Normal value;;
DATAFLOW;FIN;Finland;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2011;9.27;A;Normal value;;
DATAFLOW;FIN;Finland;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2012;8.91;A;Normal value;;
DATAFLOW;FIN;Finland;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2013;9.07;A;Normal value;;
DATAFLOW;FIN;Finland;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2014;8.45;A;Normal value;;
DATAFLOW;FIN;Finland;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2015;7.77;A;Normal value;;
DATAFLOW;FIN;Finland;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2016;7.08;A;Normal value;;
DATAFLOW;FIN;Finland;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2017;7.55;A;Normal value;;
DATAFLOW;FIN;Finland;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2018;7.32;A;Normal value;;
DATAFLOW;FIN;Finland;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2019;8.63;A;Normal value;;
DATAFLOW;FRA;France;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2010;5.79;A;Normal value;;
DATAFLOW;FRA;France;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2014;7.19;A;Normal value;;
DATAFLOW;FRA;France;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2018;7.74;A;Normal value;;
DATAFLOW;FRA;France;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2019;7.32;A;Normal value;;
DATAFLOW;FRA;France;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2020;9.46;A;Normal value;;
DATAFLOW;CHE;Switzerland;2_8_DEP;Full-time employees earning less than two-thirds of gross median earnings;PT_SAL_FT;Percentage of full-time employees;HSL_2;Work and job quality;2007;12.95;A;Normal value;;manuell hinzugefügt
